Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
965,2025-05-17T12:36:29.840,37.4134900,-121.1152132,47.8,54.04,0.284,-0.636,0.970,0,1.04,-0.36,-21.38
966,2025-05-17T12:36:29.880,37.4134888,-121.1152065,47.8,54.14,0.284,-0.641,0.981,0,0.88,-0.44,-20.94
967,2025-05-17T12:36:29.920,37.4134879,-121.1151996,47.8,54.46,0.284,-0.634,0.990,0,0.44,-0.34,-20.54
968,2025-05-17T12:36:29.960,37.4134867,-121.1151927,47.8,54.86,0.286,-0.628,0.994,0,0.19,-0.03,-20.28
969,2025-05-17T12:36:30.000,37.4134854,-121.1151859,47.9,55.51,0.287,-0.616,0.993,0,0.21,0.31,-20.17
970,2025-05-17T12:36:30.040,37.4134839,-121.1151790,47.9,56.07,0.288,-0.612,0.988,0,0.52,0.53,-20.16
971,2025-05-17T12:36:30.080,37.4134826,-121.1151720,47.9,56.37,0.288,-0.611,0.980,0,0.76,0.57,-20.19
972,2025-05-17T12:36:30.120,37.4134811,-121.1151649,47.9,56.73,0.289,-0.612,0.972,0,0.77,0.45,-20.16
973,2025-05-17T12:36:30.160,37.4134795,-121.1151579,47.9,57.18,0.288,-0.610,0.969,0,0.38,0.26,-20.02
974,2025-05-17T12:36:30.200,37.4134780,-121.1151510,47.9,57.43,0.286,-0.606,0.968,0,-0.04,0.10,-19.77
975,2025-05-17T12:36:30.240,37.4134763,-121.1151441,47.9,57.67,0.286,-0.600,0.970,0,-0.29,0.07,-19.50
976,2025-05-17T12:36:30.280,37.4134745,-121.1151371,47.9,57.91,0.286,-0.601,0.975,0,-0.31,0.12,-19.28
977,2025-05-17T12:36:30.320,37.4134726,-121.1151300,47.9,58.24,0.286,-0.604,0.978,0,-0.30,0.14,-19.14
978,2025-05-17T12:36:30.360,37.4134706,-121.1151230,47.9,58.74,0.287,-0.609,0.981,0,-0.46,0.08,-19.09
979,2025-05-17T12:36:30.400,37.4134685,-121.1151161,47.9,59.06,0.286,-0.612,0.982,0,-0.74,-0.08,-19.19
980,2025-05-17T12:36:30.440,37.4134664,-121.1151091,47.9,59.43,0.282,-0.615,0.982,0,-0.84,-0.27,-19.39
981,2025-05-17T12:36:30.480,37.4134641,-121.1151020,47.9,59.61,0.278,-0.620,0.982,0,-0.80,-0.32,-19.63
982,2025-05-17T12:36:30.520,37.4134617,-121.1150952,48.0,59.90,0.275,-0.628,0.982,0,-0.65,-0.13,-19.91
983,2025-05-17T12:36:30.560,37.4134592,-121.1150881,48.0,60.30,0.272,-0.634,0.979,0,-0.44,0.32,-20.21
984,2025-05-17T12:36:30.600,37.4134567,-121.1150811,48.0,60.53,0.273,-0.639,0.969,0,-0.08,0.95,-20.50
985,2025-05-17T12:36:30.640,37.4134542,-121.1150742,48.0,60.98,0.275,-0.645,0.958,0,0.17,1.56,-20.80
986,2025-05-17T12:36:30.680,37.4134515,-121.1150672,48.0,61.46,0.284,-0.651,0.943,0,0.48,1.89,-21.09
987,2025-05-17T12:36:30.720,37.4134487,-121.1150601,47.9,61.96,0.294,-0.658,0.931,0,0.75,1.79,-21.35
988,2025-05-17T12:36:30.760,37.4134457,-121.1150531,47.9,62.50,0.303,-0.666,0.927,0,0.81,1.14,-21.54
989,2025-05-17T12:36:30.800,37.4134427,-121.1150462,47.9,62.74,0.309,-0.675,0.933,0,0.77,0.35,-21.63
990,2025-05-17T12:36:30.840,37.4134396,-121.1150392,47.9,63.10,0.310,-0.689,0.951,0,0.64,-0.53,-21.56
991,2025-05-17T12:36:30.880,37.4134365,-121.1150323,47.9,63.50,0.306,-0.702,0.979,0,0.26,-1.24,-21.26
992,2025-05-17T12:36:30.920,37.4134332,-121.1150253,47.9,63.78,0.301,-0.708,1.010,0,-0.19,-1.63,-20.82
993,2025-05-17T12:36:30.960,37.4134299,-121.1150184,47.9,64.35,0.293,-0.710,1.034,0,-0.36,-1.58,-20.25
994,2025-05-17T12:36:31.000,37.4134263,-121.1150115,47.9,64.72,0.288,-0.708,1.046,0,-0.28,-1.34,-19.61
995,2025-05-17T12:36:31.040,37.4134226,-121.1150048,47.9,65.03,0.284,-0.701,1.048,0,-0.06,-0.91,-19.00
996,2025-05-17T12:36:31.080,37.4134189,-121.1149978,47.9,65.38,0.281,-0.689,1.036,0,0.53,-0.32,-18.44
997,2025-05-17T12:36:31.120,37.4134152,-121.1149911,47.9,65.66,0.279,-0.676,1.013,0,1.17,0.27,-17.97
998,2025-05-17T12:36:31.160,37.4134113,-121.1149844,47.9,65.89,0.279,-0.663,0.985,0,1.63,0.84,-17.67
999,2025-05-17T12:36:31.200,37.4134075,-121.1149775,47.9,66.20,0.281,-0.652,0.959,0,1.79,1.29,-17.56
1000,2025-05-17T12:36:31.240,37.4134036,-121.1149708,47.9,66.59,0.283,-0.642,0.934,0,1.56,1.48,-17.67
1001,2025-05-17T12:36:31.280,37.4133995,-121.1149641,47.9,67.06,0.286,-0.640,0.918,0,0.94,1.33,-17.98
1002,2025-05-17T12:36:31.320,37.4133954,-121.1149573,47.9,67.50,0.288,-0.644,0.911,0,0.08,0.88,-18.39
1003,2025-05-17T12:36:31.360,37.4133911,-121.1149506,47.9,67.73,0.284,-0.649,0.915,0,-0.78,0.27,-18.81
1004,2025-05-17T12:36:31.400,37.4133868,-121.1149440,47.8,68.00,0.279,-0.659,0.925,0,-1.42,-0.20,-19.16
1005,2025-05-17T12:36:31.440,37.4133825,-121.1149373,47.8,68.27,0.277,-0.672,0.944,0,-1.77,-0.28,-19.36
1006,2025-05-17T12:36:31.480,37.4133781,-121.1149308,47.8,68.54,0.275,-0.677,0.958,0,-1.78,-0.05,-19.44
1007,2025-05-17T12:36:31.520,37.4133735,-121.1149243,47.8,68.82,0.281,-0.683,0.966,0,-1.33,0.41,-19.50
1008,2025-05-17T12:36:31.560,37.4133687,-121.1149179,47.8,68.98,0.290,-0.688,0.969,0,-0.79,0.87,-19.51
1009,2025-05-17T12:36:31.600,37.4133639,-121.1149116,47.8,69.43,0.298,-0.689,0.966,0,-0.25,1.07,-19.47
1010,2025-05-17T12:36:31.640,37.4133589,-121.1149054,47.8,69.98,0.302,-0.692,0.963,0,0.29,0.99,-19.33
1011,2025-05-17T12:36:31.680,37.4133539,-121.1148990,47.8,70.39,0.304,-0.698,0.968,0,0.57,0.66,-18.98
1012,2025-05-17T12:36:31.720,37.4133489,-121.1148927,47.8,70.84,0.300,-0.695,0.978,0,0.67,0.16,-18.44
1013,2025-05-17T12:36:31.760,37.4133437,-121.1148865,47.8,70.93,0.292,-0.692,0.987,0,0.92,-0.30,-17.77
1014,2025-05-17T12:36:31.800,37.4133386,-121.1148805,47.8,71.20,0.276,-0.686,1.000,0,1.12,-0.62,-16.96
1015,2025-05-17T12:36:31.840,37.4133332,-121.1148743,47.8,71.50,0.232,-0.670,1.013,0,1.38,-0.51,-16.01
1016,2025-05-17T12:36:31.880,37.4133278,-121.1148683,47.8,71.70,0.169,-0.650,1.022,0,1.93,0.09,-15.06
1017,2025-05-17T12:36:31.920,37.4133224,-121.1148623,47.8,71.50,0.079,-0.625,1.019,0,2.52,1.23,-14.11
1018,2025-05-17T12:36:31.960,37.4133170,-121.1148564,47.8,71.22,-0.033,-0.587,1.012,0,3.31,2.90,-13.22
1019,2025-05-17T12:36:32.000,37.4133118,-121.1148506,47.8,70.75,-0.138,-0.551,0.995,0,4.25,4.71,-12.53
1020,2025-05-17T12:36:32.040,37.4133065,-121.1148449,47.8,70.08,-0.242,-0.521,0.973,0,4.79,6.44,-12.14
1021,2025-05-17T12:36:32.080,37.4133011,-121.1148393,47.8,69.45,-0.324,-0.494,0.952,0,4.70,7.77,-12.03
1022,2025-05-17T12:36:32.120,37.4132958,-121.1148338,47.8,68.80,-0.374,-0.476,0.935,0,4.02,8.54,-12.18
1023,2025-05-17T12:36:32.160,37.4132907,-121.1148284,47.8,68.22,-0.401,-0.465,0.925,0,2.59,8.52,-12.58
1024,2025-05-17T12:36:32.200,37.4132853,-121.1148231,47.8,67.74,-0.413,-0.459,0.922,0,0.90,7.78,-13.12
1025,2025-05-17T12:36:32.240,37.4132800,-121.1148179,47.8,67.27,-0.410,-0.460,0.928,0,-0.49,6.22,-13.80
1026,2025-05-17T12:36:32.280,37.4132748,-121.1148128,47.8,66.82,-0.411,-0.476,0.947,0,-1.53,4.02,-14.57
1027,2025-05-17T12:36:32.320,37.4132695,-121.1148078,47.8,66.30,-0.413,-0.501,0.976,0,-2.15,1.57,-15.30
1028,2025-05-17T12:36:32.360,37.4132642,-121.1148029,47.8,65.61,-0.418,-0.532,1.006,0,-2.25,-0.78,-15.86
1029,2025-05-17T12:36:32.400,37.4132589,-121.1147982,47.8,64.99,-0.419,-0.564,1.033,0,-2.06,-2.80,-16.15
1030,2025-05-17T12:36:32.440,37.4132536,-121.1147937,47.8,64.38,-0.410,-0.589,1.051,0,-1.60,-4.22,-16.07
1031,2025-05-17T12:36:32.480,37.4132483,-121.1147891,47.8,63.85,-0.401,-0.599,1.052,0,-0.85,-4.90,-15.56
1032,2025-05-17T12:36:32.520,37.4132430,-121.1147848,47.9,63.37,-0.390,-0.602,1.041,0,0.13,-4.78,-14.58
1033,2025-05-17T12:36:32.560,37.4132378,-121.1147805,47.9,62.87,-0.377,-0.597,1.020,0,1.03,-4.02,-13.36
1034,2025-05-17T12:36:32.600,37.4132325,-121.1147762,47.9,62.46,-0.374,-0.584,0.996,0,1.67,-2.68,-12.11
1035,2025-05-17T12:36:32.640,37.4132273,-121.1147722,47.9,61.69,-0.377,-0.572,0.968,0,1.83,-1.09,-11.13
1036,2025-05-17T12:36:32.680,37.4132221,-121.1147682,47.9,61.03,-0.381,-0.555,0.941,0,1.36,0.44,-10.69
1037,2025-05-17T12:36:32.720,37.4132169,-121.1147643,47.9,60.56,-0.384,-0.539,0.920,0,0.57,1.61,-11.14
1038,2025-05-17T12:36:32.760,37.4132117,-121.1147605,47.9,60.03,-0.392,-0.528,0.910,0,-0.24,2.36,-12.35
1039,2025-05-17T12:36:32.800,37.4132066,-121.1147568,47.9,59.38,-0.401,-0.534,0.910,0,-0.84,2.62,-14.14
1040,2025-05-17T12:36:32.840,37.4132015,-121.1147532,47.9,58.92,-0.405,-0.547,0.922,0,-1.21,2.56,-16.22
1041,2025-05-17T12:36:32.880,37.4131963,-121.1147498,47.9,58.28,-0.411,-0.573,0.944,0,-1.37,2.27,-18.48
1042,2025-05-17T12:36:32.920,37.4131913,-121.1147464,47.9,57.77,-0.419,-0.610,0.968,0,-1.43,1.84,-20.53
1043,2025-05-17T12:36:32.960,37.4131862,-121.1147433,47.8,57.15,-0.418,-0.649,0.991,0,-1.36,1.31,-22.30
1044,2025-05-17T12:36:33.000,37.4131811,-121.1147401,47.8,56.57,-0.414,-0.681,1.008,0,-1.08,0.76,-23.84
1045,2025-05-17T12:36:33.040,37.4131761,-121.1147372,47.8,56.10,-0.410,-0.711,1.014,0,-0.60,0.21,-25.12
1046,2025-05-17T12:36:33.080,37.4131710,-121.1147343,47.9,55.81,-0.400,-0.736,1.012,0,0.04,-0.21,-26.07
1047,2025-05-17T12:36:33.120,37.4131659,-121.1147315,47.9,55.46,-0.388,-0.756,1.005,0,0.71,-0.40,-26.78
1048,2025-05-17T12:36:33.160,37.4131610,-121.1147290,47.9,54.73,-0.379,-0.774,0.992,0,1.10,-0.33,-27.31
1049,2025-05-17T12:36:33.200,37.4131560,-121.1147266,47.9,53.97,-0.363,-0.789,0.978,0,1.03,-0.03,-27.76
1050,2025-05-17T12:36:33.240,37.4131510,-121.1147244,47.9,53.53,-0.344,-0.804,0.966,0,0.59,0.34,-28.22
1051,2025-05-17T12:36:33.280,37.4131460,-121.1147222,47.9,53.27,-0.325,-0.815,0.956,0,-0.09,0.62,-28.79
1052,2025-05-17T12:36:33.320,37.4131409,-121.1147202,47.9,53.03,-0.299,-0.830,0.949,0,-0.91,0.67,-29.52
1053,2025-05-17T12:36:33.360,37.4131359,-121.1147182,47.8,52.75,-0.268,-0.846,0.945,0,-1.65,0.51,-30.30
1054,2025-05-17T12:36:33.400,37.4131309,-121.1147165,47.8,52.32,-0.234,-0.862,0.942,0,-2.14,0.20,-31.06
1055,2025-05-17T12:36:33.440,37.4131259,-121.1147149,47.8,51.67,-0.204,-0.875,0.939,0,-2.33,-0.07,-31.69
1056,2025-05-17T12:36:33.480,37.4131209,-121.1147134,47.8,51.29,-0.174,-0.888,0.935,0,-2.06,-0.17,-32.09
1057,2025-05-17T12:36:33.520,37.4131159,-121.1147120,47.8,50.95,-0.153,-0.896,0.931,0,-1.39,0.00,-32.24
1058,2025-05-17T12:36:33.560,37.4131110,-121.1147110,47.8,50.48,-0.138,-0.902,0.926,0,-0.53,0.34,-32.22
1059,2025-05-17T12:36:33.600,37.4131060,-121.1147100,47.8,50.16,-0.130,-0.908,0.921,0,0.21,0.82,-32.09
1060,2025-05-17T12:36:33.640,37.4131010,-121.1147091,47.8,50.19,-0.125,-0.915,0.921,0,0.58,1.26,-31.95
1061,2025-05-17T12:36:33.680,37.4130960,-121.1147083,47.8,50.08,-0.124,-0.922,0.925,0,0.46,1.54,-31.87
1062,2025-05-17T12:36:33.720,37.4130911,-121.1147077,47.8,49.95,-0.122,-0.928,0.931,0,-0.07,1.67,-31.86
1063,2025-05-17T12:36:33.760,37.4130862,-121.1147073,47.8,49.54,-0.121,-0.935,0.941,0,-0.69,1.67,-31.89
1064,2025-05-17T12:36:33.800,37.4130813,-121.1147072,47.8,48.99,-0.120,-0.938,0.951,0,-1.09,1.58,-31.93
1065,2025-05-17T12:36:33.840,37.4130764,-121.1147071,47.8,48.66,-0.119,-0.936,0.958,0,-1.09,1.47,-31.97
1066,2025-05-17T12:36:33.880,37.4130716,-121.1147071,47.8,48.59,-0.116,-0.934,0.960,0,-0.57,1.34,-31.98
1067,2025-05-17T12:36:33.920,37.4130667,-121.1147072,47.8,48.55,-0.113,-0.929,0.958,0,0.34,1.18,-31.99
1068,2025-05-17T12:36:33.960,37.4130619,-121.1147074,47.8,48.42,-0.108,-0.921,0.951,0,1.45,0.90,-32.04
1069,2025-05-17T12:36:34.000,37.4130570,-121.1147078,47.8,48.23,-0.100,-0.912,0.942,0,2.48,0.53,-32.09
1070,2025-05-17T12:36:34.040,37.4130522,-121.1147083,47.8,47.94,-0.090,-0.905,0.935,0,3.34,0.11,-32.09
1071,2025-05-17T12:36:34.080,37.4130475,-121.1147090,47.8,47.72,-0.081,-0.897,0.930,0,4.01,-0.30,-32.01
1072,2025-05-17T12:36:34.120,37.4130428,-121.1147098,47.8,47.24,-0.073,-0.889,0.930,0,4.56,-0.66,-31.77
1073,2025-05-17T12:36:34.160,37.4130381,-121.1147108,47.8,46.98,-0.068,-0.882,0.934,0,4.95,-0.86,-31.36
1074,2025-05-17T12:36:34.200,37.4130334,-121.1147119,47.8,46.89,-0.065,-0.880,0.942,0,5.06,-0.86,-30.80
1075,2025-05-17T12:36:34.240,37.4130287,-121.1147131,47.8,46.94,-0.060,-0.876,0.951,0,4.32,-0.63,-30.06
1076,2025-05-17T12:36:34.280,37.4130240,-121.1147146,47.8,46.77,-0.056,-0.869,0.962,0,2.91,-0.26,-29.22
1077,2025-05-17T12:36:34.320,37.4130194,-121.1147161,47.9,46.59,-0.038,-0.855,0.971,0,1.37,0.19,-28.32
1078,2025-05-17T12:36:34.360,37.4130148,-121.1147177,47.9,46.45,-0.008,-0.832,0.971,0,0.35,0.53,-27.40
1079,2025-05-17T12:36:34.400,37.4130104,-121.1147193,47.9,46.51,0.036,-0.804,0.964,0,0.38,0.54,-26.44
1080,2025-05-17T12:36:34.440,37.4130058,-121.1147212,47.9,46.78,0.104,-0.778,0.954,0,1.86,-0.11,-25.36
1081,2025-05-17T12:36:34.480,37.4130011,-121.1147231,47.9,47.19,0.174,-0.760,0.944,0,3.80,-1.25,-24.09
1082,2025-05-17T12:36:34.520,37.4129964,-121.1147251,47.9,47.42,0.237,-0.742,0.943,0,5.37,-2.68,-22.56
1083,2025-05-17T12:36:34.560,37.4129920,-121.1147275,47.9,47.48,0.284,-0.721,0.956,0,6.16,-4.03,-20.73
1084,2025-05-17T12:36:34.600,37.4129874,-121.1147298,47.9,47.71,0.313,-0.687,0.980,0,6.12,-4.91,-18.64
1085,2025-05-17T12:36:34.640,37.4129830,-121.1147323,47.9,48.19,0.319,-0.625,1.007,0,5.84,-5.00,-16.33
1086,2025-05-17T12:36:34.680,37.4129783,-121.1147347,47.9,48.69,0.315,-0.543,1.027,0,6.14,-4.47,-13.96
1087,2025-05-17T12:36:34.720,37.4129737,-121.1147375,48.0,49.38,0.306,-0.453,1.035,0,7.29,-3.53,-11.57
1088,2025-05-17T12:36:34.760,37.4129690,-121.1147402,48.0,49.95,0.294,-0.360,1.031,0,8.96,-2.39,-9.19
1089,2025-05-17T12:36:34.800,37.4129642,-121.1147428,48.0,50.20,0.273,-0.266,1.020,0,10.61,-1.28,-6.80
1090,2025-05-17T12:36:34.840,37.4129597,-121.1147454,48.0,50.16,0.234,-0.173,1.009,0,11.36,-0.15,-4.35
1091,2025-05-17T12:36:34.880,37.4129550,-121.1147480,48.1,50.13,0.175,-0.084,0.996,0,11.11,1.12,-2.00
1092,2025-05-17T12:36:34.920,37.4129503,-121.1147507,48.1,50.27,0.096,0.000,0.988,0,10.02,2.67,0.16
1093,2025-05-17T12:36:34.960,37.4129458,-121.1147533,48.1,50.31,0.012,0.073,0.970,0,8.22,4.48,2.24
1094,2025-05-17T12:36:35.000,37.4129410,-121.1147557,48.2,50.13,-0.065,0.131,0.952,0,6.40,6.24,4.04
1095,2025-05-17T12:36:35.040,37.4129365,-121.1147581,48.2,49.68,-0.121,0.175,0.928,0,4.78,7.57,5.82
1096,2025-05-17T12:36:35.080,37.4129319,-121.1147605,48.2,49.00,-0.149,0.211,0.909,0,3.43,8.16,7.63
1097,2025-05-17T12:36:35.120,37.4129275,-121.1147629,48.2,48.64,-0.157,0.246,0.901,0,2.35,7.85,9.51
1098,2025-05-17T12:36:35.160,37.4129228,-121.1147651,48.2,48.64,-0.147,0.287,0.908,0,1.61,6.56,11.34
1099,2025-05-17T12:36:35.200,37.4129181,-121.1147674,48.2,48.88,-0.128,0.332,0.928,0,1.09,4.60,13.14
1100,2025-05-17T12:36:35.240,37.4129136,-121.1147696,48.2,48.92,-0.110,0.380,0.962,0,1.03,2.08,14.69
1101,2025-05-17T12:36:35.280,37.4129088,-121.1147717,48.2,49.05,-0.095,0.424,0.998,0,1.39,-0.44,15.98
1102,2025-05-17T12:36:35.320,37.4129041,-121.1147736,48.2,48.82,-0.084,0.462,1.030,0,1.95,-2.62,17.06
1103,2025-05-17T12:36:35.360,37.4128996,-121.1147754,48.2,48.55,-0.081,0.493,1.058,0,2.62,-4.12,17.99
1104,2025-05-17T12:36:35.400,37.4128949,-121.1147772,48.2,48.44,-0.085,0.516,1.077,0,3.26,-4.73,18.89
1105,2025-05-17T12:36:35.440,37.4128904,-121.1147789,48.3,48.24,-0.091,0.536,1.081,0,3.63,-4.34,19.79
1106,2025-05-17T12:36:35.480,37.4128857,-121.1147804,48.3,48.29,-0.099,0.550,1.070,0,3.88,-3.09,20.94
1107,2025-05-17T12:36:35.520,37.4128809,-121.1147818,48.3,48.10,-0.105,0.565,1.046,0,3.89,-1.43,22.29
1108,2025-05-17T12:36:35.560,37.4128761,-121.1147832,48.3,47.84,-0.108,0.581,1.012,0,3.73,0.31,23.85
1109,2025-05-17T12:36:35.600,37.4128715,-121.1147844,48.4,47.51,-0.109,0.599,0.974,0,3.52,1.83,25.57
1110,2025-05-17T12:36:35.640,37.4128667,-121.1147856,48.4,47.41,-0.111,0.622,0.939,0,3.30,2.95,27.42
1111,2025-05-17T12:36:35.680,37.4128620,-121.1147866,48.4,47.33,-0.111,0.649,0.913,0,3.07,3.57,29.26
1112,2025-05-17T12:36:35.720,37.4128571,-121.1147875,48.4,47.19,-0.112,0.674,0.897,0,2.79,3.84,30.96
1113,2025-05-17T12:36:35.760,37.4128523,-121.1147885,48.4,47.18,-0.113,0.703,0.891,0,2.35,3.84,32.41
1114,2025-05-17T12:36:35.800,37.4128475,-121.1147892,48.4,47.25,-0.113,0.731,0.894,0,1.71,3.66,33.52
1115,2025-05-17T12:36:35.840,37.4128427,-121.1147897,48.5,46.94,-0.109,0.760,0.903,0,0.99,3.34,34.27
1116,2025-05-17T12:36:35.880,37.4128381,-121.1147900,48.5,46.51,-0.104,0.787,0.915,0,0.68,2.88,34.65
1117,2025-05-17T12:36:35.920,37.4128333,-121.1147902,48.5,46.13,-0.097,0.809,0.927,0,0.74,2.34,34.80
1118,2025-05-17T12:36:35.960,37.4128286,-121.1147903,48.5,45.89,-0.085,0.826,0.937,0,1.10,1.76,34.84
1119,2025-05-17T12:36:36.000,37.4128240,-121.1147903,48.5,46.00,-0.071,0.835,0.943,0,1.47,1.25,34.82
1120,2025-05-17T12:36:36.040,37.4128193,-121.1147903,48.5,46.27,-0.048,0.846,0.946,0,1.40,0.81,34.77
1121,2025-05-17T12:36:36.080,37.4128146,-121.1147903,48.5,45.92,-0.014,0.855,0.946,0,0.76,0.47,34.53
1122,2025-05-17T12:36:36.120,37.4128099,-121.1147899,48.5,46.00,0.031,0.864,0.945,0,-0.10,0.12,34.07
1123,2025-05-17T12:36:36.160,37.4128050,-121.1147892,48.6,46.48,0.082,0.866,0.945,0,-0.97,-0.33,33.29
1124,2025-05-17T12:36:36.200,37.4128000,-121.1147884,48.6,47.26,0.134,0.857,0.947,0,-1.69,-0.90,32.19
1125,2025-05-17T12:36:36.240,37.4127953,-121.1147874,48.6,47.57,0.182,0.839,0.950,0,-2.25,-1.57,30.79
1126,2025-05-17T12:36:36.280,37.4127904,-121.1147863,48.6,47.76,0.217,0.816,0.951,0,-2.76,-2.20,29.09
1127,2025-05-17T12:36:36.320,37.4127854,-121.1147851,48.6,48.21,0.238,0.788,0.956,0,-3.09,-2.61,27.25
1128,2025-05-17T12:36:36.360,37.4127805,-121.1147839,48.6,48.30,0.249,0.757,0.960,0,-3.29,-2.65,25.39
1129,2025-05-17T12:36:36.400,37.4127757,-121.1147825,48.7,48.76,0.252,0.729,0.963,0,-3.25,-2.30,23.63
1130,2025-05-17T12:36:36.440,37.4127707,-121.1147810,48.7,49.20,0.250,0.696,0.964,0,-2.89,-1.59,22.10
1131,2025-05-17T12:36:36.480,37.4127657,-121.1147793,48.7,49.53,0.246,0.667,0.962,0,-2.17,-0.62,21.00
1132,2025-05-17T12:36:36.520,37.4127607,-121.1147777,48.6,49.98,0.243,0.640,0.959,0,-1.20,0.33,20.39
1133,2025-05-17T12:36:36.560,37.4127556,-121.1147759,48.6,50.40,0.241,0.614,0.953,0,-0.11,1.14,20.34
1134,2025-05-17T12:36:36.600,37.4127507,-121.1147738,48.6,50.83,0.240,0.594,0.948,0,0.75,1.66,20.81
1135,2025-05-17T12:36:36.640,37.4127456,-121.1147719,48.6,51.20,0.241,0.584,0.946,0,1.22,1.90,21.66
1136,2025-05-17T12:36:36.680,37.4127406,-121.1147697,48.6,51.60,0.242,0.584,0.946,0,1.27,1.83,22.69
1137,2025-05-17T12:36:36.720,37.4127355,-121.1147674,48.6,51.97,0.245,0.595,0.948,0,1.05,1.60,23.62
1138,2025-05-17T12:36:36.760,37.4127306,-121.1147650,48.6,52.30,0.247,0.608,0.956,0,0.85,1.35,24.23
1139,2025-05-17T12:36:36.800,37.4127256,-121.1147623,48.6,52.62,0.249,0.619,0.962,0,0.79,1.14,24.47
1140,2025-05-17T12:36:36.840,37.4127206,-121.1147597,48.6,52.98,0.249,0.630,0.967,0,0.93,1.01,24.32
1141,2025-05-17T12:36:36.880,37.4127155,-121.1147571,48.6,53.24,0.249,0.637,0.974,0,1.22,1.00,23.90
1142,2025-05-17T12:36:36.920,37.4127106,-121.1147544,48.6,53.49,0.247,0.637,0.974,0,1.61,1.03,23.38
1143,2025-05-17T12:36:36.960,37.4127056,-121.1147515,48.6,53.74,0.242,0.636,0.972,0,2.03,1.04,22.95
1144,2025-05-17T12:36:37.000,37.4127007,-121.1147484,48.6,54.16,0.238,0.638,0.971,0,2.38,1.03,22.71
1145,2025-05-17T12:36:37.040,37.4126958,-121.1147453,48.6,54.45,0.233,0.636,0.966,0,2.59,0.93,22.70
1146,2025-05-17T12:36:37.080,37.4126909,-121.1147419,48.6,54.74,0.231,0.636,0.960,0,2.55,0.85,22.84
1147,2025-05-17T12:36:37.120,37.4126860,-121.1147384,48.6,55.19,0.233,0.637,0.953,0,2.09,0.87,23.01
1148,2025-05-17T12:36:37.160,37.4126811,-121.1147348,48.6,55.50,0.238,0.639,0.946,0,1.40,1.04,23.07
1149,2025-05-17T12:36:37.200,37.4126763,-121.1147312,48.6,55.90,0.247,0.639,0.939,0,0.57,1.34,22.92
1150,2025-05-17T12:36:37.240,37.4126714,-121.1147273,48.6,56.36,0.259,0.637,0.931,0,-0.28,1.68,22.52
1151,2025-05-17T12:36:37.280,37.4126666,-121.1147233,48.6,56.62,0.270,0.631,0.925,0,-1.07,1.87,21.91
1152,2025-05-17T12:36:37.320,37.4126617,-121.1147194,48.6,56.99,0.279,0.621,0.919,0,-1.79,1.77,21.10
1153,2025-05-17T12:36:37.360,37.4126569,-121.1147153,48.6,57.41,0.285,0.606,0.915,0,-2.49,1.36,20.08
1154,2025-05-17T12:36:37.400,37.4126520,-121.1147111,48.6,57.76,0.285,0.584,0.919,0,-3.20,0.66,18.69
1155,2025-05-17T12:36:37.440,37.4126472,-121.1147068,48.6,58.19,0.285,0.553,0.932,0,-3.97,-0.06,16.91
1156,2025-05-17T12:36:37.480,37.4126424,-121.1147023,48.6,58.66,0.284,0.508,0.950,0,-4.96,-0.67,14.72
1157,2025-05-17T12:36:37.520,37.4126376,-121.1146979,48.6,59.03,0.284,0.448,0.971,0,-6.25,-1.05,12.08
1158,2025-05-17T12:36:37.560,37.4126328,-121.1146934,48.6,59.41,0.286,0.363,0.993,0,-7.93,-1.22,8.83
1159,2025-05-17T12:36:37.600,37.4126279,-121.1146886,48.6,59.95,0.288,0.263,1.005,0,-9.70,-1.21,5.38
1160,2025-05-17T12:36:37.640,37.4126232,-121.1146840,48.6,60.36,0.286,0.153,1.013,0,-11.22,-1.13,1.85
1161,2025-05-17T12:36:37.680,37.4126182,-121.1146793,48.6,60.79,0.285,0.041,1.015,0,-12.00,-0.96,-1.57
1162,2025-05-17T12:36:37.720,37.4126131,-121.1146747,48.6,61.25,0.282,-0.070,1.018,0,-11.68,-0.65,-4.68
1163,2025-05-17T12:36:37.760,37.4126080,-121.1146703,48.6,61.59,0.278,-0.169,1.017,0,-10.11,-0.22,-7.25
1164,2025-05-17T12:36:37.800,37.4126029,-121.1146659,48.6,61.73,0.271,-0.250,1.017,0,-7.72,0.21,-9.28
1165,2025-05-17T12:36:37.840,37.4125977,-121.1146615,48.6,61.87,0.249,-0.310,1.016,0,-4.95,0.52,-10.76
1166,2025-05-17T12:36:37.880,37.4125924,-121.1146570,48.6,61.97,0.202,-0.346,1.012,0,-2.18,0.67,-11.72
1167,2025-05-17T12:36:37.920,37.4125872,-121.1146527,48.6,61.92,0.126,-0.363,1.010,0,0.43,0.91,-12.17
1168,2025-05-17T12:36:37.960,37.4125820,-121.1146484,48.6,61.76,0.020,-0.362,1.010,0,2.70,1.55,-12.03
1169,2025-05-17T12:36:38.000,37.4125767,-121.1146442,48.6,61.46,-0.099,-0.345,1.007,0,4.44,2.74,-11.42
1170,2025-05-17T12:36:38.040,37.4125717,-121.1146400,48.6,60.79,-0.215,-0.315,1.003,0,5.62,4.38,-10.39
