Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
206,2025-05-31T10:04:09.120,39.5356219,-122.3338552,99.3,0.09,0.000,-0.017,1.000,0,0.16,-0.10,0.03
207,2025-05-31T10:04:09.160,39.5356219,-122.3338552,99.3,0.09,0.000,-0.016,1.000,0,0.16,-0.11,0.03
208,2025-05-31T10:04:09.200,39.5356219,-122.3338552,99.3,0.08,-0.001,-0.016,1.000,0,0.16,-0.11,0.03
209,2025-05-31T10:04:09.240,39.5356219,-122.3338552,99.3,0.08,0.000,-0.016,1.001,0,0.16,-0.11,0.03
210,2025-05-31T10:04:09.280,39.5356219,-122.3338552,99.3,0.04,0.000,-0.016,1.001,0,0.16,-0.10,0.02
211,2025-05-31T10:04:09.320,39.5356219,-122.3338552,99.3,0.01,0.000,-0.016,1.001,0,0.16,-0.11,0.01
212,2025-05-31T10:04:09.360,39.5356219,-122.3338552,99.3,0.12,0.000,-0.016,1.000,0,0.15,-0.11,0.01
213,2025-05-31T10:04:09.400,39.5356219,-122.3338552,99.3,0.12,0.000,-0.016,1.000,0,0.15,-0.10,0.01
214,2025-05-31T10:04:09.440,39.5356219,-122.3338552,99.3,0.13,0.000,-0.016,1.000,0,0.16,-0.10,0.01
215,2025-05-31T10:04:09.480,39.5356219,-122.3338552,99.3,0.18,0.000,-0.016,1.000,0,0.16,-0.09,0.02
216,2025-05-31T10:04:09.520,39.5356219,-122.3338554,99.3,0.13,0.000,-0.016,1.001,0,0.16,-0.08,0.02
217,2025-05-31T10:04:09.560,39.5356219,-122.3338554,99.3,0.11,0.000,-0.016,1.001,0,0.16,-0.07,0.02
218,2025-05-31T10:04:09.600,39.5356219,-122.3338554,99.3,0.06,0.000,-0.016,1.001,0,0.15,-0.07,0.01
219,2025-05-31T10:04:09.640,39.5356219,-122.3338554,99.3,0.06,0.000,-0.016,1.001,0,0.15,-0.08,0.01
220,2025-05-31T10:04:09.680,39.5356219,-122.3338554,99.3,0.13,0.000,-0.016,1.001,0,0.15,-0.08,0.01
221,2025-05-31T10:04:09.720,39.5356219,-122.3338556,99.3,0.14,0.000,-0.016,1.001,0,0.15,-0.09,0.01
222,2025-05-31T10:04:09.760,39.5356219,-122.3338556,99.3,0.13,0.000,-0.017,1.001,0,0.15,-0.09,0.01
223,2025-05-31T10:04:09.800,39.5356218,-122.3338556,99.3,0.17,0.000,-0.016,1.001,0,0.15,-0.09,0.02
224,2025-05-31T10:04:09.840,39.5356218,-122.3338556,99.3,0.26,0.000,-0.016,1.001,0,0.16,-0.09,0.02
225,2025-05-31T10:04:09.880,39.5356219,-122.3338556,99.3,0.19,0.000,-0.016,1.001,0,0.16,-0.09,0.02
226,2025-05-31T10:04:09.920,39.5356219,-122.3338556,99.3,0.33,0.000,-0.017,1.000,0,0.16,-0.09,0.02
227,2025-05-31T10:04:09.960,39.5356219,-122.3338559,99.2,0.41,0.000,-0.017,1.000,0,0.16,-0.09,0.02
228,2025-05-31T10:04:10.000,39.5356220,-122.3338559,99.2,0.19,0.000,-0.017,1.000,0,0.17,-0.09,0.02
229,2025-05-31T10:04:10.040,39.5356220,-122.3338561,99.2,0.13,0.000,-0.017,1.001,0,0.17,-0.08,0.02
230,2025-05-31T10:04:10.080,39.5356221,-122.3338561,99.2,0.16,0.000,-0.016,1.001,0,0.17,-0.08,0.02
231,2025-05-31T10:04:10.120,39.5356222,-122.3338561,99.2,0.08,0.000,-0.016,1.001,0,0.17,-0.09,0.02
232,2025-05-31T10:04:10.160,39.5356223,-122.3338562,99.1,0.06,0.000,-0.016,1.001,0,0.16,-0.10,0.03
233,2025-05-31T10:04:10.200,39.5356224,-122.3338563,99.1,0.05,0.000,-0.016,1.001,0,0.15,-0.10,0.03
234,2025-05-31T10:04:10.240,39.5356225,-122.3338564,99.1,0.08,0.000,-0.016,1.000,0,0.15,-0.10,0.03
235,2025-05-31T10:04:10.280,39.5356225,-122.3338566,99.1,0.03,0.000,-0.016,1.000,0,0.15,-0.10,0.02
236,2025-05-31T10:04:10.320,39.5356226,-122.3338566,99.0,0.03,0.000,-0.016,1.001,0,0.15,-0.09,0.02
237,2025-05-31T10:04:10.360,39.5356227,-122.3338568,99.0,0.09,0.000,-0.016,1.001,0,0.15,-0.10,0.02
238,2025-05-31T10:04:10.400,39.5356228,-122.3338568,99.0,0.10,0.000,-0.016,1.000,0,0.15,-0.09,0.02
239,2025-05-31T10:04:10.440,39.5356229,-122.3338569,99.0,0.08,0.000,-0.016,1.000,0,0.15,-0.09,0.02
240,2025-05-31T10:04:10.480,39.5356230,-122.3338571,99.0,0.08,0.000,-0.016,1.000,0,0.16,-0.09,0.02
241,2025-05-31T10:04:10.520,39.5356230,-122.3338571,98.9,0.05,0.000,-0.016,1.000,0,0.16,-0.08,0.02
242,2025-05-31T10:04:10.560,39.5356231,-122.3338573,98.9,0.10,0.000,-0.016,1.000,0,0.16,-0.07,0.02
243,2025-05-31T10:04:10.600,39.5356232,-122.3338573,98.9,0.09,0.000,-0.016,1.000,0,0.16,-0.06,0.02
244,2025-05-31T10:04:10.640,39.5356232,-122.3338575,98.9,0.14,0.000,-0.016,1.001,0,0.15,-0.06,0.02
245,2025-05-31T10:04:10.680,39.5356233,-122.3338575,98.8,0.10,0.000,-0.017,1.001,0,0.15,-0.06,0.02
246,2025-05-31T10:04:10.720,39.5356233,-122.3338576,98.8,0.23,0.000,-0.017,1.001,0,0.16,-0.07,0.02
247,2025-05-31T10:04:10.760,39.5356232,-122.3338576,98.8,0.09,0.000,-0.017,1.001,0,0.16,-0.07,0.02
248,2025-05-31T10:04:10.800,39.5356233,-122.3338578,98.8,0.21,0.000,-0.016,1.001,0,0.17,-0.07,0.02
249,2025-05-31T10:04:10.840,39.5356233,-122.3338578,98.8,0.32,0.000,-0.016,1.000,0,0.17,-0.08,0.02
250,2025-05-31T10:04:10.880,39.5356233,-122.3338578,98.8,0.31,0.000,-0.016,1.000,0,0.16,-0.08,0.02
251,2025-05-31T10:04:10.920,39.5356233,-122.3338578,98.8,0.16,0.000,-0.016,1.000,0,0.15,-0.07,0.02
252,2025-05-31T10:04:10.960,39.5356233,-122.3338578,98.8,0.17,0.000,-0.016,1.000,0,0.15,-0.08,0.02
253,2025-05-31T10:04:11.000,39.5356233,-122.3338580,98.8,0.15,0.000,-0.016,1.001,0,0.14,-0.08,0.02
254,2025-05-31T10:04:11.040,39.5356233,-122.3338580,98.8,0.12,0.000,-0.016,1.001,0,0.14,-0.08,0.02
255,2025-05-31T10:04:11.080,39.5356233,-122.3338581,98.8,0.18,0.000,-0.016,1.000,0,0.14,-0.08,0.02
256,2025-05-31T10:04:11.120,39.5356233,-122.3338583,98.8,0.31,0.000,-0.016,1.000,0,0.15,-0.06,0.02
257,2025-05-31T10:04:11.160,39.5356233,-122.3338583,98.8,0.20,0.000,-0.016,1.000,0,0.15,-0.05,0.03
258,2025-05-31T10:04:11.200,39.5356234,-122.3338585,98.8,0.10,0.000,-0.016,1.000,0,0.15,-0.04,0.03
259,2025-05-31T10:04:11.240,39.5356234,-122.3338585,98.8,0.23,-0.001,-0.016,1.000,0,0.16,-0.04,0.03
260,2025-05-31T10:04:11.280,39.5356234,-122.3338585,98.8,0.08,-0.002,-0.016,1.000,0,0.16,-0.05,0.04
261,2025-05-31T10:04:11.320,39.5356235,-122.3338585,98.8,0.10,-0.002,-0.015,1.000,0,0.16,-0.06,0.03
262,2025-05-31T10:04:11.360,39.5356236,-122.3338586,98.8,0.15,-0.002,-0.016,1.001,0,0.16,-0.08,0.03
263,2025-05-31T10:04:11.400,39.5356236,-122.3338587,98.8,0.01,-0.001,-0.016,1.001,0,0.16,-0.09,0.03
264,2025-05-31T10:04:11.440,39.5356236,-122.3338588,98.8,0.12,0.000,-0.017,1.001,0,0.16,-0.08,0.03
265,2025-05-31T10:04:11.480,39.5356237,-122.3338588,98.8,0.15,0.000,-0.017,1.001,0,0.17,-0.08,0.03
266,2025-05-31T10:04:11.520,39.5356237,-122.3338588,98.8,0.26,0.000,-0.017,1.001,0,0.17,-0.07,0.03
267,2025-05-31T10:04:11.560,39.5356237,-122.3338588,98.8,0.31,0.000,-0.016,1.000,0,0.17,-0.07,0.02
268,2025-05-31T10:04:11.600,39.5356237,-122.3338588,98.8,0.27,0.000,-0.016,1.001,0,0.17,-0.09,0.02
269,2025-05-31T10:04:11.640,39.5356238,-122.3338589,98.8,0.24,0.000,-0.016,1.001,0,0.17,-0.11,0.02
270,2025-05-31T10:04:11.680,39.5356238,-122.3338589,98.8,0.12,0.000,-0.016,1.001,0,0.17,-0.13,0.02
271,2025-05-31T10:04:11.720,39.5356238,-122.3338590,98.8,0.08,0.000,-0.016,1.001,0,0.16,-0.14,0.02
272,2025-05-31T10:04:11.760,39.5356237,-122.3338591,98.8,0.21,0.000,-0.016,1.001,0,0.15,-0.13,0.02
273,2025-05-31T10:04:11.800,39.5356238,-122.3338591,98.8,0.11,0.000,-0.016,1.001,0,0.15,-0.13,0.02
274,2025-05-31T10:04:11.840,39.5356238,-122.3338592,98.8,0.07,0.000,-0.016,1.000,0,0.14,-0.11,0.02
275,2025-05-31T10:04:11.880,39.5356238,-122.3338592,98.8,0.23,0.000,-0.016,1.000,0,0.14,-0.10,0.03
276,2025-05-31T10:04:11.920,39.5356238,-122.3338592,98.8,0.13,0.000,-0.017,1.000,0,0.15,-0.09,0.03
277,2025-05-31T10:04:11.960,39.5356238,-122.3338593,98.8,0.04,0.000,-0.017,1.000,0,0.16,-0.10,0.03
278,2025-05-31T10:04:12.000,39.5356238,-122.3338594,98.7,0.13,0.000,-0.017,1.000,0,0.17,-0.10,0.02
279,2025-05-31T10:04:12.040,39.5356238,-122.3338594,98.7,0.06,0.000,-0.016,1.001,0,0.17,-0.10,0.02
280,2025-05-31T10:04:12.080,39.5356239,-122.3338595,98.7,0.19,0.000,-0.016,1.000,0,0.17,-0.11,0.02
281,2025-05-31T10:04:12.120,39.5356240,-122.3338595,98.7,0.26,0.000,-0.016,1.000,0,0.16,-0.10,0.02
282,2025-05-31T10:04:12.160,39.5356239,-122.3338596,98.7,0.21,0.000,-0.016,1.000,0,0.15,-0.10,0.02
283,2025-05-31T10:04:12.200,39.5356238,-122.3338597,98.7,0.56,0.000,-0.016,1.000,0,0.15,-0.10,0.02
284,2025-05-31T10:04:12.240,39.5356239,-122.3338597,98.8,0.25,0.000,-0.016,1.000,0,0.15,-0.09,0.02
285,2025-05-31T10:04:12.280,39.5356240,-122.3338597,98.7,0.48,-0.001,-0.016,1.000,0,0.15,-0.09,0.02
286,2025-05-31T10:04:12.320,39.5356243,-122.3338596,98.7,0.70,-0.001,-0.016,1.000,0,0.15,-0.09,0.03
287,2025-05-31T10:04:12.360,39.5356243,-122.3338596,98.7,0.45,-0.001,-0.016,1.001,0,0.15,-0.09,0.03
288,2025-05-31T10:04:12.400,39.5356241,-122.3338597,98.7,0.15,0.000,-0.016,1.001,0,0.15,-0.10,0.03
289,2025-05-31T10:04:12.440,39.5356241,-122.3338598,98.7,0.16,0.000,-0.017,1.001,0,0.15,-0.10,0.02
290,2025-05-31T10:04:12.480,39.5356240,-122.3338598,98.7,0.43,0.000,-0.016,1.001,0,0.15,-0.11,0.02
291,2025-05-31T10:04:12.520,39.5356241,-122.3338598,98.7,0.18,0.000,-0.016,1.001,0,0.16,-0.10,0.03
292,2025-05-31T10:04:12.560,39.5356241,-122.3338598,98.7,0.11,0.000,-0.016,1.000,0,0.16,-0.10,0.03
293,2025-05-31T10:04:12.600,39.5356241,-122.3338598,98.7,0.24,0.000,-0.016,1.000,0,0.16,-0.09,0.03
294,2025-05-31T10:04:12.640,39.5356241,-122.3338598,98.7,0.11,0.000,-0.016,1.000,0,0.16,-0.10,0.03
295,2025-05-31T10:04:12.680,39.5356241,-122.3338598,98.7,0.01,0.000,-0.016,1.000,0,0.16,-0.10,0.03
296,2025-05-31T10:04:12.720,39.5356241,-122.3338598,98.7,0.14,0.000,-0.016,1.000,0,0.16,-0.11,0.02
297,2025-05-31T10:04:12.760,39.5356241,-122.3338600,98.7,0.14,0.000,-0.016,1.000,0,0.16,-0.11,0.02
298,2025-05-31T10:04:12.800,39.5356241,-122.3338600,98.7,0.02,0.000,-0.016,1.000,0,0.15,-0.11,0.02
299,2025-05-31T10:04:12.840,39.5356240,-122.3338598,98.7,0.03,0.000,-0.016,1.000,0,0.15,-0.10,0.02
300,2025-05-31T10:04:12.880,39.5356240,-122.3338598,98.7,0.04,0.000,-0.016,1.000,0,0.15,-0.09,0.03
301,2025-05-31T10:04:12.920,39.5356240,-122.3338598,98.7,0.09,0.000,-0.016,1.000,0,0.16,-0.09,0.03
302,2025-05-31T10:04:12.960,39.5356240,-122.3338600,98.7,0.03,0.000,-0.016,1.000,0,0.16,-0.09,0.03
303,2025-05-31T10:04:13.000,39.5356240,-122.3338600,98.7,0.04,0.000,-0.016,1.000,0,0.16,-0.10,0.03
304,2025-05-31T10:04:13.040,39.5356241,-122.3338600,98.7,0.17,0.000,-0.016,1.000,0,0.16,-0.10,0.03
305,2025-05-31T10:04:13.080,39.5356241,-122.3338601,98.7,0.11,0.000,-0.016,1.000,0,0.16,-0.10,0.03
306,2025-05-31T10:04:13.120,39.5356240,-122.3338601,98.7,0.14,0.000,-0.016,1.000,0,0.16,-0.09,0.03
307,2025-05-31T10:04:13.160,39.5356240,-122.3338601,98.7,0.08,0.000,-0.016,1.000,0,0.16,-0.08,0.03
308,2025-05-31T10:04:13.200,39.5356240,-122.3338601,98.7,0.07,0.000,-0.016,1.000,0,0.17,-0.07,0.03
309,2025-05-31T10:04:13.240,39.5356241,-122.3338601,98.7,0.10,0.000,-0.016,1.000,0,0.17,-0.07,0.02
310,2025-05-31T10:04:13.280,39.5356241,-122.3338601,98.7,0.09,0.000,-0.016,1.000,0,0.17,-0.09,0.02
311,2025-05-31T10:04:13.320,39.5356241,-122.3338601,98.7,0.05,-0.001,-0.016,1.000,0,0.18,-0.10,0.02
312,2025-05-31T10:04:13.360,39.5356241,-122.3338602,98.7,0.04,-0.001,-0.016,1.000,0,0.17,-0.10,0.02
313,2025-05-31T10:04:13.400,39.5356241,-122.3338602,98.7,0.10,0.000,-0.016,1.000,0,0.16,-0.09,0.03
314,2025-05-31T10:04:13.440,39.5356242,-122.3338602,98.7,0.11,0.000,-0.016,1.000,0,0.15,-0.09,0.03
315,2025-05-31T10:04:13.480,39.5356242,-122.3338602,98.7,0.01,0.000,-0.016,1.000,0,0.15,-0.08,0.03
316,2025-05-31T10:04:13.520,39.5356242,-122.3338602,98.7,0.08,0.000,-0.017,1.000,0,0.15,-0.07,0.03
317,2025-05-31T10:04:13.560,39.5356242,-122.3338602,98.7,0.07,0.000,-0.017,1.000,0,0.16,-0.08,0.03
318,2025-05-31T10:04:13.600,39.5356242,-122.3338602,98.7,0.05,0.000,-0.017,1.001,0,0.17,-0.07,0.03
319,2025-05-31T10:04:13.640,39.5356242,-122.3338602,98.7,0.11,0.000,-0.016,1.000,0,0.17,-0.06,0.03
320,2025-05-31T10:04:13.680,39.5356242,-122.3338602,98.7,0.23,0.000,-0.016,1.000,0,0.17,-0.06,0.03
321,2025-05-31T10:04:13.720,39.5356242,-122.3338602,98.7,0.24,0.000,-0.015,1.000,0,0.16,-0.06,0.04
322,2025-05-31T10:04:13.760,39.5356241,-122.3338602,98.7,0.18,-0.001,-0.015,1.000,0,0.15,-0.07,0.04
323,2025-05-31T10:04:13.800,39.5356241,-122.3338602,98.7,0.07,-0.001,-0.016,1.000,0,0.14,-0.08,0.04
324,2025-05-31T10:04:13.840,39.5356241,-122.3338602,98.7,0.18,-0.001,-0.017,1.000,0,0.14,-0.09,0.04
325,2025-05-31T10:04:13.880,39.5356241,-122.3338602,98.7,0.19,0.000,-0.017,1.000,0,0.15,-0.09,0.04
326,2025-05-31T10:04:13.920,39.5356241,-122.3338602,98.7,0.23,0.000,-0.017,1.000,0,0.17,-0.08,0.03
327,2025-05-31T10:04:13.960,39.5356241,-122.3338602,98.7,0.14,0.000,-0.016,1.000,0,0.18,-0.08,0.03
328,2025-05-31T10:04:14.000,39.5356241,-122.3338602,98.7,0.26,0.000,-0.015,1.000,0,0.18,-0.07,0.03
329,2025-05-31T10:04:14.040,39.5356241,-122.3338602,98.7,0.14,0.000,-0.015,1.000,0,0.17,-0.07,0.03
330,2025-05-31T10:04:14.080,39.5356241,-122.3338602,98.7,0.20,0.000,-0.016,1.000,0,0.15,-0.07,0.03
331,2025-05-31T10:04:14.120,39.5356241,-122.3338604,98.7,0.40,-0.001,-0.016,1.000,0,0.14,-0.07,0.03
332,2025-05-31T10:04:14.160,39.5356240,-122.3338604,98.7,0.30,-0.002,-0.017,1.000,0,0.15,-0.07,0.03
333,2025-05-31T10:04:14.200,39.5356240,-122.3338604,98.7,0.22,-0.002,-0.017,1.000,0,0.16,-0.07,0.03
334,2025-05-31T10:04:14.240,39.5356240,-122.3338604,98.7,0.19,-0.001,-0.017,1.000,0,0.17,-0.08,0.03
335,2025-05-31T10:04:14.280,39.5356240,-122.3338602,98.7,0.26,-0.001,-0.016,1.000,0,0.18,-0.08,0.02
336,2025-05-31T10:04:14.320,39.5356240,-122.3338602,98.7,0.12,0.000,-0.016,1.000,0,0.18,-0.09,0.02
337,2025-05-31T10:04:14.360,39.5356240,-122.3338604,98.7,0.17,0.000,-0.016,1.000,0,0.18,-0.09,0.02
338,2025-05-31T10:04:14.400,39.5356239,-122.3338604,98.7,0.22,0.000,-0.016,1.000,0,0.18,-0.09,0.03
339,2025-05-31T10:04:14.440,39.5356239,-122.3338604,98.8,0.22,0.000,-0.016,1.000,0,0.18,-0.09,0.03
340,2025-05-31T10:04:14.480,39.5356239,-122.3338604,98.8,0.11,0.000,-0.016,1.000,0,0.17,-0.08,0.03
341,2025-05-31T10:04:14.520,39.5356239,-122.3338604,98.8,0.06,0.000,-0.016,1.000,0,0.16,-0.08,0.03
342,2025-05-31T10:04:14.560,39.5356239,-122.3338604,98.8,0.19,0.000,-0.016,1.000,0,0.16,-0.09,0.03
343,2025-05-31T10:04:14.600,39.5356239,-122.3338604,98.8,0.11,0.000,-0.016,1.000,0,0.16,-0.09,0.03
344,2025-05-31T10:04:14.640,39.5356239,-122.3338604,98.8,0.15,0.000,-0.016,1.000,0,0.15,-0.11,0.03
345,2025-05-31T10:04:14.680,39.5356239,-122.3338605,98.8,0.11,0.000,-0.016,1.000,0,0.15,-0.12,0.03
346,2025-05-31T10:04:14.720,39.5356239,-122.3338605,98.8,0.07,0.000,-0.017,1.000,0,0.15,-0.15,0.02
347,2025-05-31T10:04:14.760,39.5356239,-122.3338605,98.8,0.11,0.000,-0.017,1.001,0,0.15,-0.17,0.02
348,2025-05-31T10:04:14.800,39.5356239,-122.3338605,98.8,0.15,0.000,-0.017,1.001,0,0.16,-0.18,0.02
349,2025-05-31T10:04:14.840,39.5356238,-122.3338605,98.8,0.18,0.000,-0.017,1.001,0,0.17,-0.19,0.02
350,2025-05-31T10:04:14.880,39.5356238,-122.3338605,98.8,0.17,0.000,-0.016,1.001,0,0.17,-0.19,0.02
351,2025-05-31T10:04:14.920,39.5356238,-122.3338606,98.8,0.17,0.000,-0.016,1.001,0,0.17,-0.17,0.02
352,2025-05-31T10:04:14.960,39.5356238,-122.3338606,98.8,0.23,0.000,-0.015,1.000,0,0.17,-0.15,0.02
353,2025-05-31T10:04:15.000,39.5356238,-122.3338606,98.8,0.15,0.000,-0.015,1.000,0,0.16,-0.13,0.02
354,2025-05-31T10:04:15.040,39.5356238,-122.3338606,98.8,0.08,0.000,-0.016,1.000,0,0.16,-0.11,0.02
355,2025-05-31T10:04:15.080,39.5356237,-122.3338607,98.8,0.25,0.000,-0.016,1.000,0,0.16,-0.11,0.02
356,2025-05-31T10:04:15.120,39.5356237,-122.3338607,98.9,0.13,0.000,-0.016,0.999,0,0.16,-0.12,0.02
357,2025-05-31T10:04:15.160,39.5356237,-122.3338606,98.8,0.18,0.000,-0.016,0.999,0,0.17,-0.14,0.02
358,2025-05-31T10:04:15.200,39.5356237,-122.3338606,98.8,0.31,-0.001,-0.016,0.999,0,0.17,-0.16,0.02
359,2025-05-31T10:04:15.240,39.5356235,-122.3338607,98.9,0.22,-0.001,-0.016,1.000,0,0.17,-0.17,0.03
360,2025-05-31T10:04:15.280,39.5356235,-122.3338607,98.9,0.28,-0.001,-0.016,1.001,0,0.17,-0.16,0.03
361,2025-05-31T10:04:15.320,39.5356235,-122.3338607,98.9,0.12,-0.001,-0.016,1.001,0,0.17,-0.14,0.03
362,2025-05-31T10:04:15.360,39.5356235,-122.3338608,98.9,0.00,0.000,-0.016,1.001,0,0.16,-0.11,0.03
363,2025-05-31T10:04:15.400,39.5356235,-122.3338608,98.9,0.09,0.000,-0.016,1.000,0,0.16,-0.08,0.03
364,2025-05-31T10:04:15.440,39.5356235,-122.3338608,98.9,0.14,0.000,-0.016,0.999,0,0.15,-0.05,0.03
365,2025-05-31T10:04:15.480,39.5356235,-122.3338609,98.9,0.30,0.000,-0.017,0.999,0,0.15,-0.03,0.03
366,2025-05-31T10:04:15.520,39.5356235,-122.3338609,98.9,0.09,0.000,-0.017,1.000,0,0.15,-0.02,0.03
367,2025-05-31T10:04:15.560,39.5356235,-122.3338609,98.9,0.07,-0.001,-0.016,1.000,0,0.15,-0.01,0.03
368,2025-05-31T10:04:15.600,39.5356236,-122.3338609,98.9,0.31,-0.001,-0.016,1.000,0,0.16,-0.02,0.03
369,2025-05-31T10:04:15.640,39.5356237,-122.3338608,98.9,0.57,0.000,-0.016,1.001,0,0.16,-0.03,0.03
370,2025-05-31T10:04:15.680,39.5356237,-122.3338608,98.9,0.36,0.000,-0.016,1.000,0,0.17,-0.04,0.04
371,2025-05-31T10:04:15.720,39.5356237,-122.3338609,98.9,0.10,0.000,-0.016,1.000,0,0.17,-0.07,0.04
372,2025-05-31T10:04:15.760,39.5356237,-122.3338609,98.9,0.09,0.000,-0.016,1.000,0,0.17,-0.09,0.04
373,2025-05-31T10:04:15.800,39.5356238,-122.3338609,98.9,0.15,0.000,-0.016,1.000,0,0.17,-0.11,0.04
374,2025-05-31T10:04:15.840,39.5356238,-122.3338609,98.9,0.15,0.000,-0.016,1.000,0,0.17,-0.12,0.04
375,2025-05-31T10:04:15.880,39.5356238,-122.3338610,98.9,0.08,-0.001,-0.016,1.000,0,0.16,-0.13,0.03
376,2025-05-31T10:04:15.920,39.5356238,-122.3338610,98.9,0.20,-0.001,-0.016,1.000,0,0.16,-0.13,0.03
377,2025-05-31T10:04:15.960,39.5356238,-122.3338610,98.9,0.08,-0.001,-0.016,1.000,0,0.16,-0.13,0.03
378,2025-05-31T10:04:16.000,39.5356238,-122.3338612,98.9,0.23,0.000,-0.016,1.001,0,0.15,-0.13,0.02
379,2025-05-31T10:04:16.040,39.5356238,-122.3338612,98.9,0.18,0.000,-0.017,1.001,0,0.15,-0.12,0.02
380,2025-05-31T10:04:16.080,39.5356238,-122.3338612,98.9,0.07,0.000,-0.017,1.001,0,0.16,-0.12,0.02
381,2025-05-31T10:04:16.120,39.5356238,-122.3338612,98.9,0.25,0.000,-0.016,1.001,0,0.16,-0.12,0.03
382,2025-05-31T10:04:16.160,39.5356238,-122.3338612,98.9,0.28,0.000,-0.016,1.001,0,0.16,-0.11,0.03
383,2025-05-31T10:04:16.200,39.5356238,-122.3338612,98.9,0.29,0.000,-0.016,1.001,0,0.16,-0.10,0.04
384,2025-05-31T10:04:16.240,39.5356239,-122.3338612,98.9,0.23,0.000,-0.016,1.000,0,0.16,-0.09,0.04
385,2025-05-31T10:04:16.280,39.5356239,-122.3338614,98.9,0.37,0.000,-0.016,1.000,0,0.16,-0.08,0.04
386,2025-05-31T10:04:16.320,39.5356239,-122.3338615,98.9,0.46,0.000,-0.016,1.000,0,0.16,-0.07,0.04
387,2025-05-31T10:04:16.360,39.5356240,-122.3338614,98.9,0.22,0.000,-0.016,1.000,0,0.17,-0.07,0.04
388,2025-05-31T10:04:16.400,39.5356240,-122.3338614,98.9,0.11,0.000,-0.016,1.000,0,0.17,-0.08,0.04
389,2025-05-31T10:04:16.440,39.5356240,-122.3338612,98.9,0.29,-0.001,-0.016,0.999,0,0.17,-0.09,0.04
390,2025-05-31T10:04:16.480,39.5356240,-122.3338614,98.9,0.12,-0.001,-0.016,1.000,0,0.17,-0.10,0.04
391,2025-05-31T10:04:16.520,39.5356240,-122.3338614,98.9,0.06,-0.001,-0.016,1.000,0,0.17,-0.11,0.03
392,2025-05-31T10:04:16.560,39.5356242,-122.3338614,98.9,0.04,0.000,-0.016,1.000,0,0.17,-0.12,0.03
393,2025-05-31T10:04:16.600,39.5356242,-122.3338614,98.9,0.04,0.000,-0.015,1.000,0,0.17,-0.13,0.03
394,2025-05-31T10:04:16.640,39.5356242,-122.3338614,98.9,0.10,0.000,-0.016,1.000,0,0.17,-0.13,0.03
395,2025-05-31T10:04:16.680,39.5356242,-122.3338614,98.9,0.05,0.000,-0.016,1.000,0,0.17,-0.13,0.03
396,2025-05-31T10:04:16.720,39.5356242,-122.3338614,98.9,0.04,0.000,-0.016,1.000,0,0.17,-0.13,0.03
397,2025-05-31T10:04:16.760,39.5356242,-122.3338614,98.9,0.08,0.000,-0.016,1.000,0,0.17,-0.12,0.03
398,2025-05-31T10:04:16.800,39.5356242,-122.3338614,98.9,0.08,0.000,-0.016,1.000,0,0.17,-0.11,0.03
399,2025-05-31T10:04:16.840,39.5356242,-122.3338614,98.9,0.07,0.000,-0.016,1.000,0,0.17,-0.12,0.03
400,2025-05-31T10:04:16.880,39.5356243,-122.3338614,98.9,0.02,0.000,-0.017,1.001,0,0.17,-0.12,0.03
401,2025-05-31T10:04:16.920,39.5356243,-122.3338614,98.9,0.09,0.000,-0.016,1.001,0,0.17,-0.12,0.03
402,2025-05-31T10:04:16.960,39.5356243,-122.3338614,98.9,0.10,0.000,-0.016,1.001,0,0.17,-0.12,0.03
403,2025-05-31T10:04:17.000,39.5356243,-122.3338614,98.9,0.04,0.000,-0.016,1.000,0,0.17,-0.13,0.03
404,2025-05-31T10:04:17.040,39.5356243,-122.3338614,98.9,0.12,0.000,-0.016,1.000,0,0.17,-0.13,0.03
405,2025-05-31T10:04:17.080,39.5356243,-122.3338614,98.9,0.17,0.000,-0.016,1.000,0,0.17,-0.13,0.03
406,2025-05-31T10:04:17.120,39.5356243,-122.3338614,98.9,0.07,0.000,-0.016,1.000,0,0.17,-0.12,0.03
407,2025-05-31T10:04:17.160,39.5356243,-122.3338614,98.9,0.01,0.000,-0.016,1.000,0,0.17,-0.12,0.03
408,2025-05-31T10:04:17.200,39.5356244,-122.3338614,98.9,0.03,0.000,-0.016,1.001,0,0.16,-0.12,0.03
409,2025-05-31T10:04:17.240,39.5356244,-122.3338615,98.9,0.08,0.000,-0.016,1.001,0,0.16,-0.11,0.03
410,2025-05-31T10:04:17.280,39.5356244,-122.3338615,98.9,0.03,0.000,-0.016,1.001,0,0.16,-0.11,0.04
411,2025-05-31T10:04:17.320,39.5356244,-122.3338615,98.9,0.09,0.000,-0.016,1.001,0,0.16,-0.09,0.04
412,2025-05-31T10:04:17.360,39.5356244,-122.3338615,98.9,0.04,0.000,-0.016,1.000,0,0.16,-0.08,0.04
413,2025-05-31T10:04:17.400,39.5356245,-122.3338615,98.9,0.09,0.000,-0.016,1.001,0,0.16,-0.06,0.04
414,2025-05-31T10:04:17.440,39.5356245,-122.3338616,98.9,0.10,0.000,-0.016,1.001,0,0.16,-0.06,0.04
415,2025-05-31T10:04:17.480,39.5356246,-122.3338616,98.9,0.07,0.000,-0.016,1.000,0,0.16,-0.06,0.04
